Identifier,Category,Air_Temp,Process_Temp,Rotational_Speed,Torque,Tool_Life,Failure,Failure_Description
2556,M,299.3,309.1,1449,47.9,131,0,Normal_Operation
2557,M,299.4,309.1,1440,50.0,134,0,Normal_Operation
2558,M,299.2,309.0,1881,23.9,137,0,Normal_Operation
2559,L,299.3,309.0,1447,50.4,140,0,Unexpected_Failure
2560,M,299.4,309.1,1326,62.0,142,0,Normal_Operation
2561,L,299.4,309.2,1607,31.7,145,0,Normal_Operation
2562,L,299.3,309.1,1551,39.1,147,0,Normal_Operation
2563,L,299.3,309.1,1496,37.2,149,0,Normal_Operation
2564,L,299.3,309.1,1493,38.0,151,0,Normal_Operation
2565,L,299.4,309.1,1304,50.5,153,0,Normal_Operation
2566,M,299.3,309.0,1420,41.6,155,0,Normal_Operation
2567,L,299.4,309.1,1766,24.6,158,0,Normal_Operation
2568,L,299.6,309.2,1450,43.1,160,0,Normal_Operation
2569,H,299.5,309.2,1872,22.6,162,0,Normal_Operation
2570,L,299.6,309.2,1713,26.5,167,0,Normal_Operation
2571,M,299.5,309.2,1497,40.9,169,0,Normal_Operation
2572,M,299.4,309.1,1352,44.7,172,0,Normal_Operation
2573,L,299.5,309.2,1499,41.5,175,0,Normal_Operation
2574,L,299.5,309.3,1972,19.3,177,0,Normal_Operation
2575,L,299.5,309.3,1422,49.2,179,0,Normal_Operation
2576,L,299.5,309.3,1523,41.5,181,0,Normal_Operation
2577,L,299.5,309.4,1563,41.5,183,0,Normal_Operation
2578,L,299.4,309.3,1391,46.6,185,0,Normal_Operation
2579,L,299.3,309.1,1795,24.7,187,0,Normal_Operation
2580,L,299.3,309.1,1293,53.7,189,0,Normal_Operation
2581,L,299.2,309.1,1345,60.7,191,1,Excessive_Load
2582,L,299.2,309.0,1615,33.7,193,0,Normal_Operation
2583,L,299.2,308.9,1342,50.8,195,0,Normal_Operation
2584,L,299.1,308.8,1502,46.7,197,0,Normal_Operation
2585,M,299.0,308.7,1620,35.4,199,0,Normal_Operation
2586,L,299.0,308.7,1537,42.8,202,0,Normal_Operation
2587,L,299.0,308.7,2248,16.8,204,0,Normal_Operation
2588,L,299.0,308.7,1706,28.6,206,0,Normal_Operation
2589,L,299.0,308.7,2250,16.6,208,0,Normal_Operation
2590,L,299.0,308.7,1396,48.6,0,0,Normal_Operation
2591,L,298.9,308.6,1522,46.4,2,0,Normal_Operation
2592,L,298.9,308.6,1539,45.4,4,0,Normal_Operation
2593,H,298.9,308.5,1415,54.0,6,0,Normal_Operation
2594,L,298.8,308.5,1446,37.0,11,0,Normal_Operation
2595,M,298.8,308.6,1486,41.1,13,0,Normal_Operation
2596,L,299.0,308.7,1426,38.6,16,0,Normal_Operation
2597,L,299.0,308.7,1449,38.9,18,0,Normal_Operation
2598,L,299.1,308.8,1320,67.5,20,1,Power_Supply_Issue
2599,M,299.2,308.9,1447,39.6,22,0,Normal_Operation
2600,L,299.3,309.0,1422,47.3,25,0,Normal_Operation
2601,L,299.3,309.1,1399,52.1,27,0,Normal_Operation
2602,L,299.4,309.2,1427,41.5,29,0,Normal_Operation
2603,M,299.3,309.2,1334,46.3,31,0,Normal_Operation
2604,M,299.3,309.1,1385,45.6,34,0,Normal_Operation
2605,L,299.4,309.2,1552,37.4,37,0,Normal_Operation
2606,H,299.4,309.3,1534,37.5,39,0,Normal_Operation
2607,L,299.4,309.3,1448,48.6,44,0,Normal_Operation
2608,L,299.5,309.3,1409,44.7,46,0,Normal_Operation
2609,L,299.4,309.2,1621,34.5,48,0,Normal_Operation
2610,H,299.4,309.1,1547,40.9,50,0,Normal_Operation
2611,L,299.4,309.1,1957,22.1,55,0,Normal_Operation
2612,L,299.4,309.1,2421,14.2,57,0,Normal_Operation
2613,M,299.3,309.1,1571,38.3,59,0,Normal_Operation
2614,L,299.3,309.1,1634,36.8,62,0,Normal_Operation
2615,L,299.3,309.0,1516,38.7,64,0,Normal_Operation
2616,L,299.4,309.1,1207,66.5,66,0,Normal_Operation
2617,L,299.4,309.1,1670,35.9,68,0,Normal_Operation
2618,M,299.4,309.1,1461,48.6,70,0,Normal_Operation
2619,L,299.4,309.2,1569,40.8,73,0,Normal_Operation
2620,L,299.4,309.2,1556,35.7,75,0,Normal_Operation
2621,M,299.5,309.3,1506,41.5,77,0,Normal_Operation
2622,M,299.6,309.4,1642,30.3,80,0,Normal_Operation
2623,M,299.6,309.4,1283,62.1,83,0,Normal_Operation
2624,H,299.7,309.5,1375,46.8,86,0,Normal_Operation
2625,L,299.7,309.4,1399,39.9,91,0,Normal_Operation
2626,L,299.7,309.4,1650,29.8,93,0,Normal_Operation
2627,M,299.8,309.6,1346,53.2,95,0,Normal_Operation
2628,H,299.9,309.6,1410,51.2,98,0,Normal_Operation
2629,L,300.0,309.7,1586,37.8,103,0,Normal_Operation
2630,L,300.0,309.8,1372,39.6,105,0,Normal_Operation
2631,H,300.0,309.7,1529,42.4,107,0,Normal_Operation
2632,M,300.0,309.7,1652,28.6,112,0,Normal_Operation
2633,L,300.1,309.8,1532,39.8,115,0,Normal_Operation
2634,L,300.0,309.7,1554,32.0,117,0,Normal_Operation
2635,H,299.9,309.6,1462,51.0,119,0,Normal_Operation
2636,L,299.9,309.6,1254,61.3,124,0,Normal_Operation
2637,L,299.9,309.6,1294,49.7,126,0,Normal_Operation
2638,L,299.8,309.5,1739,27.5,128,0,Normal_Operation
2639,M,299.8,309.4,1412,47.8,130,0,Normal_Operation
2640,M,299.9,309.5,1372,56.2,133,0,Normal_Operation
2641,H,299.8,309.5,1420,46.7,136,0,Normal_Operation
2642,L,299.8,309.5,1542,40.3,141,0,Normal_Operation
2643,M,299.8,309.4,1401,48.1,143,0,Normal_Operation
2644,L,299.8,309.4,1510,42.5,146,0,Normal_Operation
2645,H,299.9,309.5,1547,38.5,148,0,Normal_Operation
2646,M,299.8,309.5,1453,43.2,153,0,Normal_Operation
2647,L,299.8,309.4,1408,45.6,156,0,Normal_Operation
2648,L,299.8,309.4,1436,51.6,158,0,Normal_Operation
2649,M,299.9,309.5,1582,38.2,160,0,Normal_Operation
2650,L,299.9,309.6,1280,59.3,163,0,Normal_Operation
2651,L,299.9,309.5,2008,20.4,165,0,Normal_Operation
2652,L,299.9,309.5,1772,23.5,167,0,Normal_Operation
2653,L,299.9,309.5,1779,26.1,169,0,Normal_Operation
2654,L,299.9,309.5,1567,35.5,171,0,Normal_Operation
2655,M,299.8,309.4,1751,27.0,173,0,Normal_Operation
2656,L,299.9,309.5,1349,51.3,176,0,Normal_Operation
2657,M,300.0,309.5,1425,40.8,178,0,Normal_Operation
2658,L,300.0,309.4,1395,44.5,181,0,Normal_Operation
2659,H,299.8,309.3,1595,32.1,183,0,Normal_Operation
2660,L,299.8,309.3,1291,56.4,188,0,Normal_Operation
2661,M,299.9,309.4,1509,42.8,190,0,Normal_Operation
2662,M,299.9,309.4,1483,38.1,193,0,Normal_Operation
2663,L,299.9,309.3,1620,31.1,196,0,Normal_Operation
2664,M,299.9,309.4,1487,42.2,198,0,Normal_Operation
2665,L,299.8,309.4,2256,15.9,201,0,Normal_Operation
2666,H,299.7,309.2,1691,27.7,203,0,Normal_Operation
2667,M,299.8,309.3,1663,35.2,208,0,Normal_Operation
2668,M,299.8,309.3,1640,31.1,211,0,Normal_Operation
2669,H,299.7,309.3,1494,37.8,214,0,Normal_Operation
2670,L,299.8,309.4,1467,46.2,219,0,Normal_Operation
2671,M,299.7,309.3,1399,41.9,221,1,Tool_Degradation
2672,L,299.7,309.3,1445,42.6,0,0,Normal_Operation
2673,L,299.8,309.4,1480,40.9,2,0,Normal_Operation
2674,L,299.7,309.3,1546,37.2,4,0,Normal_Operation
2675,L,299.7,309.3,1574,35.8,6,0,Normal_Operation
2676,L,299.7,309.3,1592,34.2,8,0,Normal_Operation
2677,L,299.8,309.5,1495,39.6,10,0,Normal_Operation
2678,L,299.8,309.6,1447,43.1,12,0,Normal_Operation
2679,L,299.8,309.5,1476,44.4,14,0,Normal_Operation
2680,L,299.8,309.5,1641,27.1,16,0,Normal_Operation
2681,L,299.8,309.5,1545,32.2,18,0,Normal_Operation
2682,M,299.9,309.6,1364,44.4,20,0,Normal_Operation
2683,L,299.8,309.5,1590,28.5,23,0,Normal_Operation
2684,L,299.8,309.4,1460,37.4,25,0,Normal_Operation
2685,L,299.8,309.4,1609,32.5,27,0,Normal_Operation
2686,L,299.8,309.4,1633,27.5,29,0,Normal_Operation
2687,L,299.9,309.4,1348,52.8,31,0,Normal_Operation
2688,L,299.9,309.4,1322,53.9,33,0,Normal_Operation
2689,L,300.0,309.5,1641,30.1,35,0,Normal_Operation
2690,L,300.0,309.5,1728,26.0,37,0,Normal_Operation
2691,L,300.0,309.6,1431,47.7,39,0,Normal_Operation
2692,L,300.1,309.7,1641,30.4,41,0,Normal_Operation
2693,M,300.1,309.6,1622,36.1,43,0,Normal_Operation
2694,M,300.1,309.6,1625,38.0,46,0,Normal_Operation
2695,L,300.0,309.5,1869,22.7,49,0,Normal_Operation
2696,L,300.0,309.6,1452,46.0,51,0,Normal_Operation
2697,L,300.0,309.6,1618,28.7,53,0,Normal_Operation
2698,L,300.0,309.4,2010,20.0,55,0,Normal_Operation
2699,L,299.9,309.4,1363,60.9,57,0,Normal_Operation
2700,L,299.9,309.3,1473,40.4,59,0,Normal_Operation
2701,L,299.9,309.2,1333,50.8,61,0,Normal_Operation
2702,L,299.8,309.2,1760,25.9,63,0,Normal_Operation
2703,M,299.8,309.2,1372,58.2,65,0,Normal_Operation
2704,M,299.7,309.2,1608,34.4,68,0,Normal_Operation
2705,L,299.7,309.2,1326,64.8,71,0,Normal_Operation
2706,M,299.6,309.1,1560,37.1,73,0,Normal_Operation
2707,M,299.6,309.0,1539,36.1,76,0,Normal_Operation
2708,L,299.6,309.1,2266,15.3,79,0,Normal_Operation
2709,L,299.6,309.1,1641,35.8,81,0,Normal_Operation
2710,L,299.6,309.1,1574,39.2,83,0,Normal_Operation
2711,L,299.6,309.1,1407,50.6,85,0,Normal_Operation
2712,H,299.7,309.2,1302,55.5,87,0,Normal_Operation
2713,M,299.6,309.2,1651,30.8,92,0,Normal_Operation
2714,M,299.6,309.1,1366,55.2,95,0,Normal_Operation
2715,M,299.5,309.0,1701,28.6,98,0,Normal_Operation
2716,L,299.5,309.0,1498,44.6,101,0,Normal_Operation
2717,M,299.5,309.1,1422,45.3,103,0,Normal_Operation
2718,L,299.5,309.1,1357,47.3,106,0,Normal_Operation
2719,L,299.5,309.2,1690,29.2,108,0,Normal_Operation
2720,L,299.6,309.2,1559,39.1,110,0,Normal_Operation
2721,M,299.6,309.3,1553,32.4,112,0,Normal_Operation
2722,L,299.6,309.3,1558,34.8,115,0,Normal_Operation
2723,L,299.7,309.4,1362,51.9,117,0,Normal_Operation
2724,M,299.8,309.3,1470,42.7,119,0,Normal_Operation
2725,L,299.8,309.4,1555,34.8,122,0,Normal_Operation
2726,M,299.8,309.4,1423,42.9,124,0,Normal_Operation
2727,L,299.7,309.3,1434,38.5,127,0,Normal_Operation
2728,L,299.7,309.3,1779,25.5,129,0,Normal_Operation
2729,L,299.7,309.3,1417,54.6,131,0,Normal_Operation
2730,L,299.6,309.2,1425,45.9,133,0,Normal_Operation
2731,M,299.7,309.2,1597,32.9,135,0,Normal_Operation
2732,L,299.7,309.2,1346,57.4,138,0,Normal_Operation
2733,L,299.7,309.2,1422,40.4,140,0,Normal_Operation
2734,H,299.7,309.2,1572,32.8,142,0,Normal_Operation
2735,L,299.7,309.2,1412,45.4,147,0,Normal_Operation
2736,M,299.7,309.1,1576,36.4,149,0,Normal_Operation
2737,M,299.7,309.1,1508,41.2,152,0,Normal_Operation
2738,M,299.8,309.1,1496,44.4,155,0,Normal_Operation
2739,L,299.8,309.2,1572,35.4,158,0,Normal_Operation
2740,L,299.6,309.0,1525,42.8,160,0,Normal_Operation
2741,L,299.6,309.0,1378,51.9,162,0,Normal_Operation
2742,L,299.6,309.1,1369,51.4,164,0,Normal_Operation
2743,L,299.6,309.1,1476,45.3,166,0,Normal_Operation
2744,L,299.7,309.2,1620,30.0,168,0,Normal_Operation
2745,M,299.7,309.1,1603,38.5,170,0,Normal_Operation
2746,L,299.7,309.2,1411,46.1,173,0,Normal_Operation
2747,L,299.7,309.2,1616,31.6,175,0,Normal_Operation
2748,L,299.7,309.2,1631,35.1,177,0,Normal_Operation
2749,M,299.7,309.2,1685,28.9,179,1,Normal_Operation
2750,H,299.7,309.2,1456,40.6,182,0,Normal_Operation
2751,L,299.7,309.1,1417,50.1,187,0,Normal_Operation
2752,M,299.7,309.1,1851,24.7,189,0,Normal_Operation
2753,L,299.7,309.1,1715,27.8,192,0,Normal_Operation
2754,H,299.6,309.1,1630,32.3,194,0,Normal_Operation
2755,L,299.7,309.2,1478,38.8,199,0,Normal_Operation
2756,L,299.7,309.2,1781,29.6,201,0,Normal_Operation
2757,L,299.8,309.2,1439,36.1,203,0,Normal_Operation
2758,M,299.7,309.2,1412,45.3,205,0,Normal_Operation
2759,L,299.7,309.1,1483,41.1,208,0,Normal_Operation
2760,L,299.8,309.2,1400,42.6,210,0,Normal_Operation
2761,L,299.8,309.3,1299,65.1,212,1,Excessive_Load
2762,L,299.8,309.2,1479,44.4,214,0,Normal_Operation
2763,L,299.8,309.2,1491,47.5,216,0,Normal_Operation
2764,M,299.9,309.3,1389,52.8,0,0,Normal_Operation
2765,M,299.9,309.4,1399,54.8,3,0,Normal_Operation
2766,M,299.9,309.4,1889,26.0,6,0,Normal_Operation
2767,L,300.0,309.5,1925,21.9,9,0,Normal_Operation
2768,L,300.0,309.5,1675,30.2,11,0,Normal_Operation
2769,M,300.0,309.6,1477,38.1,13,0,Normal_Operation
2770,L,300.0,309.6,1364,45.9,16,0,Normal_Operation
2771,L,299.9,309.5,1451,39.4,18,0,Normal_Operation
2772,L,299.9,309.4,1467,41.2,20,0,Normal_Operation
2773,L,299.9,309.4,1858,22.5,22,0,Normal_Operation
2774,L,300.1,309.4,1559,39.7,24,0,Normal_Operation
2775,L,300.1,309.4,1560,47.7,26,0,Normal_Operation
2776,L,300.1,309.4,1453,47.6,28,0,Normal_Operation
2777,L,300.1,309.4,1464,41.7,30,0,Normal_Operation
2778,L,300.0,309.4,1308,50.2,32,0,Normal_Operation
2779,L,300.1,309.5,1353,50.9,34,0,Normal_Operation
2780,M,300.2,309.6,1556,35.8,36,0,Normal_Operation
2781,L,300.2,309.5,2183,17.8,39,0,Normal_Operation
2782,M,300.2,309.6,1491,41.8,41,0,Normal_Operation
2783,M,300.2,309.6,1528,35.1,44,0,Normal_Operation
2784,L,300.2,309.6,1430,52.7,47,0,Normal_Operation
2785,L,300.2,309.5,1495,32.6,49,0,Normal_Operation
2786,M,300.2,309.5,1630,28.3,51,0,Normal_Operation
2787,M,300.3,309.6,1524,38.4,54,0,Normal_Operation
2788,L,300.3,309.6,1326,52.4,57,0,Normal_Operation
2789,H,300.3,309.5,1438,44.0,59,0,Normal_Operation
2790,L,300.4,309.6,1356,45.9,64,0,Normal_Operation
2791,H,300.4,309.6,1416,43.3,66,0,Normal_Operation
2792,L,300.4,309.7,1584,32.6,71,0,Normal_Operation
2793,L,300.3,309.6,1597,31.8,73,0,Normal_Operation
2794,L,300.4,309.6,1553,43.9,75,0,Normal_Operation
2795,M,300.3,309.5,1405,49.4,77,0,Normal_Operation
2796,L,300.2,309.5,1539,35.3,80,0,Normal_Operation
2797,M,300.3,309.6,1398,53.7,82,0,Normal_Operation
2798,L,300.3,309.6,1568,39.6,85,0,Normal_Operation
2799,L,300.3,309.6,1404,44.6,87,0,Normal_Operation
2800,M,300.2,309.5,1500,45.7,89,0,Normal_Operation
2801,M,300.2,309.5,1642,28.8,92,0,Normal_Operation
2802,M,300.3,309.6,1509,46.6,95,0,Normal_Operation
2803,L,300.2,309.5,1343,50.2,98,0,Normal_Operation
2804,L,300.1,309.5,1450,40.1,100,0,Normal_Operation
2805,L,300.0,309.4,1460,43.5,102,0,Normal_Operation
2806,L,300.0,309.3,1364,41.2,104,0,Normal_Operation
2807,M,299.9,309.3,1452,41.9,106,0,Normal_Operation
2808,L,299.9,309.3,1471,41.8,109,0,Normal_Operation
2809,L,299.9,309.2,1598,34.6,111,0,Normal_Operation
2810,L,299.8,309.1,1772,24.8,113,0,Normal_Operation
2811,L,299.9,309.2,1761,25.6,115,0,Normal_Operation
2812,M,300.0,309.3,1413,40.7,117,0,Normal_Operation
2813,L,300.0,309.3,1887,22.6,120,0,Normal_Operation
2814,L,300.0,309.3,1395,56.5,122,0,Normal_Operation
2815,M,300.1,309.4,1569,31.6,124,0,Normal_Operation
2816,L,300.1,309.4,1434,47.3,127,0,Normal_Operation
2817,L,300.2,309.5,1417,41.1,129,0,Normal_Operation
2818,L,300.2,309.5,1729,28.4,131,0,Normal_Operation
2819,L,300.2,309.5,1356,51.1,133,0,Normal_Operation
2820,L,300.2,309.5,1436,48.8,135,0,Normal_Operation
2821,M,300.3,309.6,1419,42.5,137,0,Normal_Operation
2822,L,300.3,309.6,1593,38.1,140,0,Normal_Operation
2823,M,300.3,309.5,1320,62.2,142,0,Normal_Operation
2824,M,300.3,309.5,1448,42.4,145,0,Normal_Operation
2825,L,300.3,309.4,1470,33.5,148,0,Normal_Operation
2826,M,300.3,309.4,1612,33.1,150,0,Normal_Operation
2827,L,300.4,309.4,1412,51.6,153,0,Normal_Operation
2828,M,300.4,309.4,1875,23.9,155,0,Normal_Operation
2829,L,300.3,309.3,1612,36.0,158,0,Normal_Operation
2830,M,300.4,309.3,1411,41.6,160,0,Normal_Operation
2831,M,300.3,309.2,1490,47.9,163,0,Normal_Operation
2832,M,300.4,309.3,1467,40.3,166,0,Normal_Operation
2833,L,300.3,309.2,1807,26.4,169,0,Normal_Operation
2834,L,300.3,309.1,1368,46.0,171,0,Normal_Operation
2835,L,300.3,309.2,1572,32.0,173,0,Normal_Operation
2836,M,300.3,309.1,1458,44.3,175,0,Normal_Operation
2837,L,300.3,309.1,1699,30.3,178,0,Normal_Operation
2838,L,300.3,309.3,1478,39.5,180,0,Normal_Operation
2839,M,300.4,309.4,1362,42.1,182,0,Normal_Operation
2840,H,300.4,309.4,1487,38.9,185,0,Normal_Operation
2841,L,300.3,309.4,1705,29.4,190,0,Normal_Operation
2842,L,300.3,309.3,1345,53.5,192,0,Normal_Operation
2843,L,300.3,309.2,1532,40.2,194,0,Normal_Operation
2844,L,300.3,309.2,1650,35.2,196,0,Normal_Operation
2845,L,300.3,309.2,1398,54.4,198,0,Normal_Operation
2846,L,300.3,309.2,1412,44.8,200,0,Normal_Operation
2847,L,300.4,309.3,1525,39.6,202,0,Normal_Operation
2848,M,300.3,309.3,1391,57.9,204,0,Normal_Operation
2849,L,300.4,309.3,1766,28.2,207,0,Normal_Operation
2850,L,300.4,309.3,1671,35.0,209,0,Normal_Operation
2851,L,300.5,309.3,1373,48.8,211,0,Normal_Operation
2852,M,300.5,309.4,1347,50.1,213,0,Normal_Operation
2853,M,300.5,309.3,1539,39.1,216,0,Normal_Operation
2854,L,300.5,309.3,1470,40.8,219,0,Normal_Operation
2855,L,300.5,309.3,1528,37.0,221,0,Normal_Operation
2856,H,300.5,309.3,1471,45.2,223,0,Normal_Operation
2857,M,300.4,309.2,1528,37.2,228,0,Normal_Operation
2858,L,300.5,309.3,1417,51.5,231,1,Excessive_Load
2859,L,300.6,309.4,1549,43.4,233,0,Normal_Operation
2860,H,300.6,309.4,1463,49.2,235,0,Normal_Operation
2861,L,300.7,309.5,1479,43.6,240,0,Normal_Operation
2862,L,300.6,309.5,1867,23.0,242,0,Normal_Operation
2863,L,300.6,309.4,1471,44.1,244,0,Normal_Operation
2864,H,300.6,309.4,1380,47.6,246,1,Tool_Degradation
2865,H,300.7,309.7,1623,32.7,0,0,Normal_Operation
2866,L,300.8,309.7,1997,20.7,5,0,Normal_Operation
2867,H,300.7,309.6,1390,48.5,7,0,Normal_Operation
2868,L,300.8,309.7,1418,46.6,12,0,Normal_Operation
2869,L,300.8,309.7,1519,35.8,14,0,Normal_Operation
2870,M,300.8,309.7,1519,39.7,16,0,Normal_Operation
2871,M,300.7,309.6,1536,37.2,19,0,Normal_Operation
2872,L,300.8,309.6,1680,28.7,22,0,Normal_Operation
2873,H,300.6,309.4,1555,37.9,24,0,Normal_Operation
2874,L,300.6,309.5,1471,49.6,29,0,Normal_Operation
2875,M,300.5,309.4,1877,23.8,31,0,Normal_Operation
2876,M,300.5,309.3,1578,30.5,34,0,Normal_Operation
2877,M,300.5,309.4,1655,32.1,37,0,Normal_Operation
2878,H,300.5,309.4,1502,34.3,40,0,Normal_Operation
2879,M,300.6,309.4,1367,63.2,45,1,Power_Supply_Issue
2880,L,300.7,309.5,1541,37.2,48,0,Normal_Operation
2881,M,300.6,309.6,1588,37.0,50,0,Normal_Operation
2882,L,300.6,309.6,1684,32.8,53,0,Normal_Operation
2883,L,300.6,309.5,1437,40.0,55,0,Normal_Operation
2884,L,300.6,309.6,1409,42.4,57,0,Normal_Operation
2885,M,300.5,309.5,1320,49.9,59,0,Normal_Operation
2886,H,300.5,309.5,1635,34.2,62,0,Normal_Operation
2887,M,300.5,309.5,1691,27.6,67,0,Normal_Operation
2888,M,300.6,309.6,1365,50.0,70,0,Normal_Operation
2889,M,300.7,309.7,1523,38.2,73,0,Normal_Operation
2890,L,300.6,309.7,1593,32.4,76,0,Normal_Operation
2891,L,300.6,309.6,1682,30.7,78,0,Normal_Operation
2892,L,300.7,309.6,1329,54.3,80,0,Normal_Operation
2893,M,300.7,309.6,1568,35.2,82,0,Normal_Operation
2894,L,300.7,309.6,1733,24.8,85,0,Normal_Operation
2895,M,300.7,309.6,1473,48.1,87,0,Normal_Operation
2896,M,300.7,309.5,1633,31.3,90,0,Normal_Operation
2897,M,300.6,309.5,1530,40.2,93,0,Normal_Operation
2898,M,300.6,309.5,1550,40.2,96,0,Normal_Operation
2899,L,300.6,309.4,1410,40.6,99,0,Normal_Operation
2900,L,300.5,309.3,1574,33.5,101,0,Normal_Operation
2901,L,300.6,309.4,1425,40.3,103,0,Normal_Operation
2902,M,300.6,309.4,1541,35.2,105,0,Normal_Operation
2903,M,300.7,309.5,1733,26.7,108,0,Normal_Operation
2904,L,300.6,309.4,2496,13.5,111,0,Normal_Operation
2905,L,300.6,309.4,1552,36.4,113,0,Normal_Operation
2906,L,300.6,309.3,1409,38.7,115,0,Normal_Operation
2907,M,300.6,309.4,1581,35.7,117,0,Normal_Operation
2908,L,300.7,309.5,1251,59.9,120,0,Normal_Operation
2909,L,300.7,309.6,1500,44.1,122,0,Normal_Operation
2910,L,300.6,309.5,1576,38.8,124,0,Normal_Operation
2911,M,300.7,309.5,1352,44.0,126,0,Normal_Operation
2912,L,300.7,309.6,1661,30.3,129,0,Normal_Operation
2913,L,300.7,309.6,1541,34.6,131,0,Normal_Operation
2914,H,300.6,309.6,1888,20.5,133,0,Normal_Operation
2915,L,300.5,309.5,1255,62.1,138,0,Normal_Operation
2916,L,300.6,309.6,1411,41.6,140,0,Normal_Operation
2917,L,300.6,309.5,1516,39.0,142,0,Normal_Operation
2918,M,300.6,309.5,1492,34.0,144,0,Normal_Operation
2919,L,300.6,309.6,1726,30.0,147,0,Normal_Operation
2920,L,300.7,309.7,1598,33.7,149,0,Normal_Operation
2921,L,300.8,309.8,1657,31.1,151,0,Normal_Operation
2922,L,300.8,309.7,1481,38.1,153,0,Normal_Operation
2923,M,300.7,309.7,1397,51.3,155,0,Normal_Operation
2924,L,300.8,309.7,1461,44.3,158,0,Normal_Operation
2925,M,300.7,309.6,1388,51.1,160,0,Normal_Operation
2926,L,300.7,309.7,1507,52.4,163,0,Normal_Operation
2927,M,300.7,309.6,1421,49.8,165,0,Normal_Operation
2928,M,300.8,309.7,1258,54.9,168,0,Normal_Operation
2929,M,300.8,309.7,1482,39.0,171,0,Normal_Operation
2930,H,300.7,309.6,1403,51.3,174,0,Normal_Operation
2931,L,300.8,309.7,1373,45.4,179,0,Normal_Operation
2932,L,300.9,309.7,1460,42.1,181,0,Normal_Operation
2933,M,300.8,309.7,1751,27.9,183,0,Normal_Operation
2934,M,300.8,309.6,1546,42.3,186,0,Normal_Operation
2935,M,300.8,309.7,1680,28.2,189,0,Normal_Operation
2936,M,300.9,309.7,1394,48.8,192,0,Normal_Operation
2937,L,300.7,309.6,1810,26.0,195,0,Normal_Operation
2938,L,300.7,309.5,1479,34.5,197,0,Normal_Operation
2939,L,300.9,309.7,1431,41.4,199,0,Normal_Operation
2940,L,300.9,309.7,2355,14.4,201,0,Normal_Operation
2941,M,300.7,309.6,1996,19.8,203,1,Tool_Degradation
2942,L,300.7,309.5,1461,49.9,0,0,Normal_Operation
2943,H,300.7,309.5,2007,19.7,2,0,Normal_Operation
2944,L,300.7,309.6,1505,34.9,7,0,Normal_Operation
2945,H,300.7,309.6,1925,20.5,9,0,Normal_Operation
2946,M,300.7,309.5,1622,30.5,14,0,Normal_Operation
2947,L,300.7,309.5,1592,29.0,17,0,Normal_Operation
2948,L,300.7,309.5,1850,24.5,19,0,Normal_Operation
2949,M,300.7,309.5,1470,48.7,21,0,Normal_Operation
2950,M,300.7,309.5,1445,46.4,24,0,Normal_Operation
2951,L,300.7,309.5,1685,31.1,27,0,Normal_Operation
2952,H,300.7,309.5,1667,30.5,29,0,Normal_Operation
2953,L,300.7,309.5,1578,35.4,34,0,Normal_Operation
2954,H,300.6,309.4,1691,28.0,36,0,Normal_Operation
2955,M,300.7,309.5,1439,43.8,41,0,Normal_Operation
2956,M,300.8,309.6,1404,38.7,44,0,Normal_Operation
2957,L,300.8,309.6,1498,45.8,47,0,Normal_Operation
2958,M,300.8,309.5,1481,44.5,49,0,Normal_Operation
2959,M,300.7,309.4,1589,35.0,52,0,Normal_Operation
2960,L,300.7,309.5,1467,44.3,55,0,Normal_Operation
2961,L,300.6,309.4,1654,32.8,57,0,Normal_Operation
2962,L,300.7,309.5,1508,39.9,59,0,Normal_Operation
2963,M,300.7,309.6,1439,43.0,61,0,Normal_Operation
2964,L,300.7,309.5,1692,30.3,64,0,Normal_Operation
2965,M,300.7,309.5,1838,24.9,66,0,Normal_Operation
2966,L,300.6,309.3,1601,40.2,69,0,Normal_Operation
2967,L,300.6,309.4,1369,51.6,71,0,Normal_Operation
2968,M,300.6,309.4,1312,45.2,73,0,Normal_Operation
2969,L,300.6,309.4,1468,44.1,76,0,Normal_Operation
2970,M,300.6,309.4,1452,39.4,78,0,Normal_Operation
2971,M,300.7,309.5,1393,43.9,81,0,Normal_Operation
2972,M,300.6,309.4,1432,44.2,84,0,Normal_Operation
2973,M,300.6,309.3,1510,46.0,87,0,Normal_Operation
2974,M,300.6,309.4,1521,37.2,90,0,Normal_Operation
2975,H,300.5,309.4,1360,46.2,93,0,Normal_Operation
2976,M,300.5,309.3,1881,25.5,98,0,Normal_Operation
2977,L,300.4,309.3,1413,50.3,101,0,Normal_Operation
2978,H,300.5,309.4,1642,36.2,103,0,Normal_Operation
2979,L,300.5,309.5,1542,38.5,108,0,Normal_Operation
2980,L,300.4,309.5,1447,39.3,110,0,Normal_Operation
2981,H,300.4,309.4,1530,40.4,112,0,Normal_Operation
2982,L,300.5,309.5,1795,27.7,117,0,Normal_Operation
2983,L,300.6,309.6,1290,57.4,119,0,Normal_Operation
2984,L,300.6,309.7,1639,30.4,121,0,Normal_Operation
2985,L,300.7,309.8,1596,31.5,123,0,Normal_Operation
2986,L,300.6,309.8,1455,48.0,125,0,Normal_Operation
2987,M,300.6,309.8,1659,28.9,127,0,Normal_Operation
2988,M,300.6,309.8,1532,42.5,130,0,Normal_Operation
2989,L,300.6,309.8,1502,42.4,133,0,Normal_Operation
2990,L,300.6,309.8,1688,28.6,135,0,Normal_Operation
