Identifier,Category,Air_Temp,Process_Temp,Rotational_Speed,Torque,Tool_Life,Failure,Failure_Description
5480,H,302.7,312.1,1478,36,191,0,Normal_Operation
5481,L,302.6,312,1781,28.5,196,0,Normal_Operation
5482,L,302.6,312.1,1782,26.8,198,0,Normal_Operation
5483,M,302.6,312.1,2000,21.9,200,0,Normal_Operation
5484,M,302.5,312,1826,25.3,203,0,Normal_Operation
5485,L,302.6,312.1,1344,51,206,0,Normal_Operation
5486,L,302.6,312.2,1520,43,208,0,Normal_Operation
5487,M,302.6,312.1,1611,39.9,210,0,Normal_Operation
5488,L,302.7,312.2,1450,52.1,213,1,Excessive_Load
5489,L,302.6,312.1,1499,35,215,0,Unexpected_Failure
5490,L,302.6,312.1,1288,68.5,0,1,Power_Supply_Issue
5491,M,302.7,312.2,1350,58.6,2,0,Normal_Operation
5492,M,302.9,312.4,1334,50.9,5,0,Normal_Operation
5493,L,302.8,312.4,1376,57.1,8,0,Normal_Operation
5494,L,302.8,312.4,1368,49.5,10,0,Normal_Operation
5495,H,302.9,312.5,1357,55,12,0,Unexpected_Failure
5496,M,302.9,312.5,1924,24,17,0,Normal_Operation
5497,M,302.9,312.5,1551,40,20,0,Normal_Operation
5498,M,302.9,312.5,1903,21.2,23,0,Normal_Operation
5499,H,302.9,312.3,1417,48.7,26,0,Normal_Operation
5500,L,302.7,312.1,1601,35.2,31,0,Normal_Operation
5501,L,302.7,312.1,1543,37.5,33,0,Normal_Operation
5502,L,302.6,312.1,1439,52.3,35,0,Normal_Operation
5503,H,302.6,312,1657,29.3,37,0,Normal_Operation
5504,L,302.8,312.2,1458,51,42,0,Normal_Operation
5505,L,302.8,312.2,1746,27.4,44,0,Normal_Operation
5506,L,302.9,312.2,1677,30.5,46,0,Normal_Operation
5507,L,302.8,312.1,1520,39.9,48,0,Normal_Operation
5508,L,302.9,312.2,1367,55.1,50,0,Normal_Operation
5509,L,302.8,312.2,1509,36.5,52,0,Unexpected_Failure
5510,L,302.8,312.1,1418,51.4,54,0,Normal_Operation
5511,L,302.8,312.1,1958,20.3,56,0,Normal_Operation
5512,L,302.8,312.2,1682,30.9,58,0,Normal_Operation
5513,M,302.8,312.2,1452,50.3,60,0,Normal_Operation
5514,L,302.7,312,1828,24,63,0,Normal_Operation
5515,H,302.7,312,1484,41.5,65,0,Normal_Operation
5516,L,302.6,312,1674,32.2,70,0,Normal_Operation
5517,L,302.6,311.9,1448,49.5,72,0,Normal_Operation
5518,M,302.5,311.8,2023,19.1,74,0,Normal_Operation
5519,L,302.5,311.9,1452,47.4,77,0,Normal_Operation
5520,M,302.6,312,1496,45,79,0,Normal_Operation
5521,L,302.6,311.9,1397,46.9,82,0,Normal_Operation
5522,L,302.6,311.9,1453,39.1,84,0,Normal_Operation
5523,M,302.5,311.9,1524,34.8,86,0,Normal_Operation
5524,L,302.6,311.9,1633,30.9,89,0,Normal_Operation
5525,M,302.6,312,1363,45.7,91,0,Normal_Operation
5526,L,302.5,311.9,1520,44.9,94,0,Normal_Operation
5527,M,302.5,311.9,1532,38.8,96,0,Normal_Operation
5528,L,302.4,311.8,1384,50.9,99,0,Normal_Operation
5529,M,302.4,311.8,1539,39.9,101,0,Normal_Operation
5530,M,302.3,311.8,1355,50.1,104,0,Normal_Operation
5531,M,302.3,311.7,1504,37.3,107,0,Normal_Operation
5532,L,302.4,311.8,1476,46.6,110,0,Normal_Operation
5533,L,302.4,311.7,1721,26.9,112,0,Normal_Operation
5534,M,302.3,311.7,1494,37.1,114,0,Normal_Operation
5535,L,302.3,311.7,1465,43.5,117,0,Normal_Operation
5536,M,302.3,311.8,1363,54,119,1,Normal_Operation
5537,L,302.4,311.8,1648,30,122,0,Normal_Operation
5538,M,302.3,311.8,1879,23,124,0,Normal_Operation
5539,H,302.3,311.7,1482,39,127,0,Normal_Operation
5540,L,302.4,311.8,1493,38.4,132,0,Normal_Operation
5541,L,302.4,311.8,1433,42.2,134,0,Normal_Operation
5542,L,302.3,311.7,1400,41.6,136,0,Normal_Operation
5543,L,302.4,311.8,1255,59,138,0,Normal_Operation
5544,L,302.2,311.7,1471,45.6,140,0,Normal_Operation
5545,H,302.2,311.6,1357,44.2,142,0,Normal_Operation
5546,L,302.3,311.7,1453,41.2,147,0,Normal_Operation
5547,M,302.3,311.7,1540,28.9,149,0,Normal_Operation
5548,L,302.3,311.8,1605,35.2,152,0,Normal_Operation
5549,H,302.3,311.9,1374,52.4,154,0,Normal_Operation
5550,M,302.3,311.9,1508,42.3,159,0,Normal_Operation
5551,H,302.4,311.9,1366,47.3,162,0,Normal_Operation
5552,H,302.5,312,1579,35.7,167,0,Normal_Operation
5553,L,302.5,311.9,1306,59.7,172,0,Unexpected_Failure
5554,M,302.5,312,1521,40.2,174,0,Normal_Operation
5555,L,302.5,312,1411,44.2,177,0,Normal_Operation
5556,H,302.5,312,1357,42,179,0,Normal_Operation
5557,M,302.5,312,1436,43.5,184,0,Normal_Operation
5558,L,302.5,311.9,1553,40.1,187,0,Normal_Operation
5559,M,302.5,312,1451,43.2,189,0,Normal_Operation
5560,L,302.4,311.9,1541,37.9,192,0,Normal_Operation
5561,M,302.3,311.7,1341,46.3,194,0,Normal_Operation
5562,L,302.3,311.7,1648,32.1,197,0,Normal_Operation
5563,M,302.3,311.7,1640,31.5,199,0,Normal_Operation
5564,L,302.4,311.8,1416,46.1,202,0,Normal_Operation
5565,L,302.4,311.9,1671,29.9,204,0,Normal_Operation
5566,L,302.4,312,1457,45.5,206,0,Normal_Operation
5567,M,302.5,312,1445,54.8,0,0,Normal_Operation
5568,L,302.5,312.1,1534,38.6,3,0,Normal_Operation
5569,L,302.4,312,1508,36.9,5,0,Normal_Operation
5570,M,302.4,312.1,1492,47.7,7,0,Normal_Operation
5571,L,302.4,312,1562,37.9,10,0,Normal_Operation
5572,L,302.4,312,1545,36.4,12,0,Normal_Operation
5573,L,302.5,312.2,1738,25.3,14,0,Normal_Operation
5574,L,302.4,312,1305,49.1,16,0,Normal_Operation
5575,H,302.4,312,1477,39.7,18,0,Normal_Operation
5576,H,302.4,312,1457,43.4,23,0,Normal_Operation
5577,L,302.4,312.1,1455,40.4,28,0,Normal_Operation
5578,L,302.5,312.2,1574,38.7,30,0,Normal_Operation
5579,L,302.6,312.2,1695,27.1,32,0,Normal_Operation
5580,M,302.6,312.2,1458,38.8,34,0,Normal_Operation
5581,M,302.5,312.1,1454,47.6,37,0,Normal_Operation
5582,L,302.5,312,2052,18.9,40,0,Normal_Operation
5583,L,302.5,312,1673,29.9,42,0,Normal_Operation
5584,L,302.4,311.9,1578,29.9,44,0,Normal_Operation
5585,M,302.5,312,1642,29.1,46,0,Normal_Operation
5586,M,302.4,311.8,1557,31.5,49,0,Normal_Operation
5587,L,302.5,311.9,1481,42.9,52,0,Normal_Operation
5588,M,302.5,311.8,1566,37.6,54,0,Normal_Operation
5589,M,302.5,311.9,1298,57.5,57,0,Normal_Operation
5590,M,302.5,311.9,1340,59.4,60,0,Normal_Operation
5591,L,302.5,312,1574,33.8,63,0,Normal_Operation
5592,L,302.5,311.9,1437,46.7,65,0,Normal_Operation
5593,L,302.6,311.9,1354,48,67,0,Normal_Operation
5594,L,302.6,311.9,1598,35.5,69,0,Normal_Operation
5595,M,302.7,312,1944,21.4,71,0,Normal_Operation
5596,M,302.7,312,1538,36.7,74,0,Normal_Operation
5597,L,302.7,312,1501,37,77,0,Normal_Operation
5598,L,302.8,312.1,1441,52.1,79,0,Normal_Operation
5599,M,302.7,312,1652,31,81,0,Normal_Operation
5600,L,302.8,312.1,1487,36.6,84,0,Normal_Operation
5601,L,302.9,312.2,1605,33.9,86,0,Normal_Operation
5602,L,302.9,312.1,1334,54.7,88,0,Normal_Operation
5603,L,302.9,312.2,1340,57.8,90,0,Normal_Operation
5604,L,302.9,312.2,1513,37.8,92,0,Normal_Operation
5605,L,302.9,312.2,1510,41.4,94,0,Normal_Operation
5606,L,302.9,312.2,1729,23.6,96,0,Normal_Operation
5607,M,302.9,312.2,1745,25.5,98,0,Normal_Operation
5608,M,303.1,312.3,1623,31.6,101,0,Normal_Operation
5609,M,303.1,312.4,1378,50.1,104,0,Normal_Operation
5610,L,303.1,312.4,1407,41.2,107,0,Normal_Operation
5611,M,303,312.3,1674,29.5,109,0,Normal_Operation
5612,L,303,312.3,1486,42.4,112,0,Normal_Operation
5613,M,303,312.3,1483,38.8,114,0,Normal_Operation
5614,H,303,312.2,1624,28.8,117,0,Normal_Operation
5615,M,303,312.2,1257,71.3,122,1,Power_Supply_Issue
5616,L,303,312.3,1480,41.4,125,0,Normal_Operation
5617,L,303.1,312.4,1404,61.5,127,1,Power_Supply_Issue
5618,M,303,312.4,1645,29.6,129,0,Normal_Operation
5619,L,303,312.3,1932,21.9,132,0,Normal_Operation
5620,L,303,312.3,1533,38.5,134,0,Normal_Operation
5621,M,302.9,312.2,1292,54.4,136,0,Normal_Operation
5622,L,302.9,312.2,1571,40.6,139,0,Normal_Operation
5623,L,302.9,312.3,1578,36.3,141,0,Normal_Operation
5624,M,302.8,312.2,1469,36.9,143,0,Normal_Operation
5625,L,302.7,312.1,1728,24.4,146,0,Normal_Operation
5626,H,302.7,312.1,1603,32.5,148,0,Normal_Operation
5627,L,302.7,312.1,1597,39.8,153,0,Normal_Operation
5628,L,302.7,312.1,1688,32,155,0,Normal_Operation
5629,L,302.7,312.2,1405,51.4,157,0,Normal_Operation
5630,M,302.8,312.2,1615,32.9,159,0,Normal_Operation
5631,L,302.8,312.2,1515,36.8,162,0,Normal_Operation
5632,L,302.7,312.2,1376,52.8,164,0,Normal_Operation
5633,L,302.7,312.2,1447,47.5,166,0,Normal_Operation
5634,M,302.6,312.2,1353,56.5,168,0,Normal_Operation
5635,L,302.6,312.1,1502,47.3,171,0,Normal_Operation
5636,L,302.6,312,1447,45.5,173,0,Normal_Operation
5637,M,302.5,312,1487,46.1,175,0,Normal_Operation
5638,L,302.6,312.1,1519,38.1,178,0,Normal_Operation
5639,L,302.6,312.1,1668,28.7,180,0,Unexpected_Failure
5640,L,302.6,312.1,1420,51.6,182,0,Normal_Operation
5641,L,302.6,312.1,1473,37.3,184,0,Normal_Operation
5642,L,302.5,312,1495,38.8,186,0,Normal_Operation
5643,L,302.5,312,1574,42,188,0,Normal_Operation
5644,L,302.5,312,1383,51.3,190,0,Normal_Operation
5645,M,302.5,312,1591,29.4,192,0,Normal_Operation
5646,M,302.4,311.8,1644,37.2,195,0,Normal_Operation
5647,H,302.5,311.8,2370,14.7,198,0,Normal_Operation
5648,L,302.5,311.9,1401,44.9,203,0,Normal_Operation
5649,M,302.5,311.9,1414,51.6,205,0,Normal_Operation
5650,L,302.5,312,1456,46.3,208,0,Normal_Operation
5651,M,302.5,312,1447,45.7,210,0,Normal_Operation
5652,L,302.4,311.8,1727,26.5,213,0,Normal_Operation
5653,L,302.4,311.7,1495,36.8,215,0,Normal_Operation
5654,L,302.3,311.6,1544,34.3,0,0,Normal_Operation
5655,L,302.3,311.5,1387,47.3,2,0,Normal_Operation
5656,M,302.3,311.5,1316,47.2,4,0,Normal_Operation
5657,L,302.3,311.5,1794,26.1,7,0,Normal_Operation
5658,M,302.2,311.4,1372,55.1,9,0,Normal_Operation
5659,M,302.3,311.5,1674,30,12,0,Normal_Operation
5660,L,302.2,311.4,1477,41.7,15,0,Normal_Operation
5661,L,302.2,311.4,1397,53,17,0,Normal_Operation
5662,L,302.2,311.5,1616,34,19,0,Normal_Operation
5663,M,302.3,311.5,1530,42.3,21,0,Normal_Operation
5664,M,302.2,311.4,1539,35.1,24,0,Normal_Operation
5665,L,302.3,311.4,1845,21.9,27,0,Normal_Operation
5666,L,302.2,311.4,1430,43.1,29,0,Normal_Operation
5667,L,302.2,311.4,2080,19.2,31,0,Normal_Operation
5668,M,302.2,311.4,1432,45.3,33,0,Normal_Operation
5669,M,302.2,311.5,1479,39.5,36,0,Normal_Operation
5670,L,302.2,311.5,1424,45.2,39,0,Normal_Operation
5671,H,302.2,311.6,1534,37.2,41,0,Normal_Operation
5672,H,302.1,311.6,1701,26.2,46,0,Normal_Operation
5673,L,302.2,311.6,1462,50,51,0,Normal_Operation
5674,M,302.2,311.7,1393,42.5,53,0,Normal_Operation
5675,M,302.3,311.7,1453,42.5,56,0,Normal_Operation
5676,L,302.3,311.8,1565,37.8,59,0,Normal_Operation
5677,L,302.3,311.8,1281,51.7,61,0,Normal_Operation
5678,M,302.2,311.7,1584,36.2,63,0,Normal_Operation
5679,M,302.2,311.7,1466,49,66,0,Normal_Operation
5680,M,302.2,311.6,1386,50.5,69,0,Normal_Operation
5681,L,302.2,311.6,1383,44.3,72,0,Normal_Operation
5682,H,302.3,311.6,1441,53.9,74,0,Normal_Operation
5683,M,302.2,311.6,1592,37.7,79,0,Normal_Operation
5684,H,302.2,311.6,1594,36.8,82,0,Normal_Operation
5685,L,302.2,311.5,1482,45.6,87,0,Normal_Operation
5686,L,302.2,311.6,1658,31.4,89,0,Normal_Operation
5687,L,302.3,311.7,2170,18.2,91,0,Normal_Operation
5688,M,302.3,311.7,1423,44.6,93,0,Normal_Operation
5689,L,302.4,311.8,1543,31.1,96,0,Normal_Operation
5690,L,302.3,311.8,1435,44.8,98,0,Normal_Operation
5691,L,302.4,311.8,1320,56.4,100,0,Normal_Operation
5692,M,302.4,311.9,1313,55.7,102,0,Normal_Operation
5693,M,302.4,311.8,1453,42.1,105,0,Normal_Operation
5694,L,302.4,311.8,1508,45.7,108,0,Normal_Operation
5695,L,302.4,311.8,1451,42,110,0,Normal_Operation
5696,H,302.5,311.9,1595,34.6,112,0,Normal_Operation
5697,L,302.5,311.9,1354,49.4,117,0,Normal_Operation
5698,L,302.5,311.9,1265,59.8,119,0,Normal_Operation
5699,L,302.4,311.9,1867,25.9,121,0,Normal_Operation
5700,L,302.5,311.9,1497,41.6,123,0,Normal_Operation
5701,M,302.5,311.9,1347,54.3,125,0,Normal_Operation
5702,L,302.3,311.7,1544,43.2,128,0,Normal_Operation
5703,H,302.3,311.7,1456,45.4,130,0,Normal_Operation
5704,L,302.5,311.8,1335,52.7,135,0,Normal_Operation
5705,L,302.4,311.9,1452,43.1,137,0,Normal_Operation
5706,L,302.4,311.9,1290,70,139,1,Power_Supply_Issue
5707,L,302.4,311.8,1448,43.4,141,0,Normal_Operation
5708,L,302.3,311.7,1611,38.6,143,0,Normal_Operation
5709,L,302.2,311.7,1556,38.6,145,0,Normal_Operation
5710,H,302.2,311.7,1413,46.5,147,0,Normal_Operation
5711,L,302.2,311.6,1545,35.9,152,0,Normal_Operation
5712,L,302.2,311.7,1330,54.6,154,0,Normal_Operation
5713,L,302.2,311.9,1596,38,156,0,Normal_Operation
5714,L,302.2,311.8,1618,36,158,0,Normal_Operation
5715,H,302.2,311.9,1597,35.8,160,0,Normal_Operation
5716,L,302.3,312,1354,52.2,165,0,Normal_Operation
5717,L,302.3,312,1746,28.1,167,0,Normal_Operation
5718,L,302.4,312,1621,32.5,169,0,Normal_Operation
5719,L,302.3,312,1398,43.3,171,0,Normal_Operation
5720,L,302.3,311.9,1434,51.9,173,0,Normal_Operation
5721,M,302.3,311.8,1443,43.4,175,0,Normal_Operation
5722,L,302.2,311.7,1488,44.6,178,0,Normal_Operation
5723,M,302.3,311.8,1475,48,180,0,Normal_Operation
5724,L,302.3,311.8,1433,50.3,183,0,Normal_Operation
5725,M,302.3,311.8,1557,34.1,185,0,Normal_Operation
5726,M,302.4,311.9,1398,50.1,188,0,Normal_Operation
5727,M,302.3,311.8,1559,34.4,191,0,Normal_Operation
5728,M,302.4,311.9,1422,46.4,194,0,Normal_Operation
5729,M,302.3,311.8,1463,35.7,197,0,Normal_Operation
5730,L,302.3,311.7,1793,25.3,200,0,Normal_Operation
5731,L,302.2,311.6,1872,20.4,202,0,Normal_Operation
5732,L,302.2,311.7,1412,44.5,204,0,Normal_Operation
5733,L,302.3,311.8,1487,43.2,206,0,Normal_Operation
5734,L,302.3,311.8,1369,56.2,208,1,Excessive_Load
5735,L,302.4,311.8,1673,30.1,210,0,Normal_Operation
5736,M,302.4,311.9,1439,36.6,212,0,Normal_Operation
5737,L,302.3,311.8,1574,42.8,215,0,Normal_Operation
5738,L,302.3,311.7,1281,48.8,0,0,Normal_Operation
5739,M,302.2,311.7,1653,31.4,2,0,Normal_Operation
5740,M,302.3,311.7,1535,38.3,5,0,Normal_Operation
5741,M,302.3,311.7,1483,40.5,8,0,Normal_Operation
5742,L,302.3,311.7,1414,47,11,0,Normal_Operation
5743,M,302.2,311.6,1379,42.9,13,0,Normal_Operation
5744,H,302.2,311.5,1482,42.6,16,0,Normal_Operation
5745,L,302.1,311.5,1987,20.1,21,0,Normal_Operation
5746,M,302.1,311.5,1635,31.6,23,0,Normal_Operation
5747,L,302.1,311.5,1533,39.4,26,0,Normal_Operation
5748,M,302.2,311.7,1576,34,28,0,Normal_Operation
5749,H,302.2,311.8,1330,62.4,31,0,Normal_Operation
5750,L,302.2,311.8,1981,21.8,36,0,Normal_Operation
5751,H,302.3,311.8,1475,42.8,38,0,Normal_Operation
5752,H,302.3,311.8,1804,25,43,0,Normal_Operation
5753,L,302.2,311.6,1416,54.1,48,0,Normal_Operation
5754,L,302.1,311.5,1727,27.7,50,0,Normal_Operation
5755,L,302.1,311.4,1391,49.2,52,0,Normal_Operation
5756,M,302,311.5,1366,52.3,54,0,Normal_Operation
5757,L,301.9,311.3,1366,55.6,57,0,Normal_Operation
5758,L,301.9,311.3,1501,40.8,59,0,Normal_Operation
5759,L,301.8,311.3,1551,35.8,61,0,Normal_Operation
5760,M,301.9,311.3,1522,35.6,63,0,Normal_Operation
5761,L,301.9,311.2,1369,49.8,66,0,Normal_Operation
5762,L,301.8,311.2,1334,52.3,68,0,Normal_Operation
5763,H,301.8,311.2,1451,39.4,70,0,Normal_Operation
5764,L,301.7,311.2,1589,37.9,75,0,Normal_Operation
5765,L,301.7,311.3,1708,30.5,77,0,Normal_Operation
5766,M,301.7,311.2,1413,42.6,79,0,Normal_Operation
5767,M,301.6,311.2,1415,46.5,82,0,Normal_Operation
5768,L,301.7,311.3,1421,45.9,85,0,Normal_Operation
5769,L,301.7,311.3,1348,51,87,0,Normal_Operation
5770,L,301.6,311.2,1408,42.9,89,0,Normal_Operation
5771,L,301.6,311.2,1525,43.7,91,0,Normal_Operation
5772,L,301.6,311.3,1706,29.9,93,0,Normal_Operation
5773,H,301.6,311.2,1395,46.8,95,0,Normal_Operation
5774,L,301.5,311.1,1602,34.3,100,0,Normal_Operation
5775,L,301.6,311.1,1907,21.5,102,0,Normal_Operation
5776,L,301.6,311.1,1325,49.2,104,0,Normal_Operation
5777,L,301.6,311.1,1408,44.4,106,0,Normal_Operation
5778,M,301.7,311.1,1489,41.4,108,0,Normal_Operation
5779,L,301.6,311.1,1680,29.2,111,0,Normal_Operation
5780,L,301.7,311.2,1517,42.4,113,0,Normal_Operation
5781,M,301.7,311.1,1618,36.7,115,0,Normal_Operation
5782,L,301.7,311.1,1455,39.8,118,0,Normal_Operation
5783,H,301.8,311.1,1543,36.4,120,0,Normal_Operation
5784,M,301.8,311.1,1399,41.8,125,0,Normal_Operation
5785,L,301.7,311.1,1469,37.2,128,0,Normal_Operation
5786,L,301.7,311.2,1521,36.7,130,0,Normal_Operation
5787,L,301.7,311.3,1584,38.8,132,0,Normal_Operation
5788,L,301.8,311.5,1443,43.3,134,0,Normal_Operation
5789,M,301.8,311.5,1416,49,136,0,Normal_Operation
5790,M,301.7,311.2,1563,34.5,139,0,Normal_Operation
5791,M,301.8,311.3,1542,40.1,142,0,Normal_Operation
5792,M,301.8,311.3,1624,31.6,145,0,Normal_Operation
5793,L,301.8,311.3,1471,44.2,148,0,Normal_Operation
5794,M,301.9,311.5,1492,40.8,150,0,Normal_Operation
5795,M,301.9,311.4,1465,39.9,153,0,Normal_Operation
5796,L,301.7,311.1,1399,55.1,156,0,Normal_Operation
5797,L,301.6,311,1431,42.6,158,0,Normal_Operation
5798,L,301.5,310.9,1600,39,160,0,Normal_Operation
5799,L,301.5,310.8,1593,34.5,162,0,Normal_Operation
5800,L,301.5,310.9,1469,44.7,164,0,Normal_Operation
5801,L,301.5,310.8,1413,44.6,166,0,Normal_Operation
5802,L,301.4,310.8,1490,38,168,0,Normal_Operation
5803,L,301.5,310.9,1671,31.1,170,0,Normal_Operation
5804,L,301.5,310.9,1365,46.5,172,0,Normal_Operation
5805,M,301.4,310.9,1557,39.3,174,0,Normal_Operation
5806,L,301.4,310.9,1440,45.4,177,0,Normal_Operation
5807,M,301.4,310.9,1489,38.9,179,0,Normal_Operation
5808,L,301.4,311,1733,25.7,182,0,Normal_Operation
5809,H,301.3,311,1580,36.6,184,0,Normal_Operation
5810,L,301.3,311,1856,21.9,189,0,Normal_Operation
5811,L,301.3,311.1,1454,40.3,191,0,Normal_Operation
5812,L,301.4,311.1,1495,36.3,193,0,Normal_Operation
5813,L,301.2,311,1761,29.1,195,0,Normal_Operation
5814,M,301.3,311,1402,47.5,197,0,Normal_Operation
5815,L,301.2,311,1670,33,200,0,Normal_Operation
5816,L,301.3,311,1582,35.6,202,0,Normal_Operation
5817,L,301.3,311,1542,35.1,204,0,Normal_Operation
5818,L,301.3,311,1539,36.9,206,0,Normal_Operation
5819,L,301.3,311,1418,41.9,208,0,Normal_Operation
5820,L,301.3,311.1,1723,27.6,210,0,Normal_Operation
5821,L,301.3,311.1,1303,49.2,212,0,Normal_Operation
5822,M,301.3,311,1463,50.2,214,0,Normal_Operation
5823,L,301.2,311,1544,39.3,217,0,Normal_Operation
5824,L,301.2,311,1596,37.2,219,0,Normal_Operation
5825,L,301.3,311.1,1413,42,221,0,Normal_Operation
5826,M,301.3,311.1,1492,41.2,223,0,Normal_Operation
5827,L,301.3,311.1,1624,40.9,0,0,Normal_Operation
5828,L,301.3,311.1,1504,39.1,2,0,Normal_Operation
5829,M,301.2,311.1,1574,34.3,4,0,Normal_Operation
5830,M,301.3,311.2,1438,42.4,7,0,Normal_Operation
5831,L,301.3,311.3,1474,50.7,10,0,Normal_Operation
5832,L,301.3,311.2,1675,32.1,12,0,Normal_Operation
5833,L,301.3,311.2,1457,44.5,14,0,Normal_Operation
5834,L,301.3,311.3,1434,49.8,16,0,Normal_Operation
5835,L,301.3,311.2,1668,30.1,18,0,Normal_Operation
5836,L,301.2,311.1,1550,39.7,20,0,Normal_Operation
5837,M,301.3,311.1,1834,25.4,22,0,Normal_Operation
5838,M,301.4,311.2,1476,36.5,25,0,Normal_Operation
5839,M,301.4,311.2,1541,36.3,28,0,Normal_Operation
5840,M,301.3,311.1,1581,30.9,31,0,Normal_Operation
5841,M,301.3,311.1,1678,30.7,34,0,Normal_Operation
5842,L,301.4,311.2,1355,50.6,37,0,Normal_Operation
5843,L,301.5,311.2,1700,28.8,39,0,Normal_Operation
5844,L,301.4,311.1,1462,37.1,41,0,Normal_Operation
5845,M,301.4,311.2,1727,26.5,43,0,Normal_Operation
5846,L,301.4,311.3,1674,33.3,46,0,Normal_Operation
5847,L,301.4,311.3,1397,42.3,48,0,Normal_Operation
5848,L,301.4,311.3,2323,15.9,50,0,Normal_Operation
5849,M,301.4,311.2,1434,47.6,52,0,Normal_Operation
5850,L,301.3,311.1,1560,35.3,55,0,Normal_Operation
5851,L,301.2,311,1573,32.8,57,0,Normal_Operation
5852,H,301.2,310.9,1798,22.3,59,0,Normal_Operation
5853,L,301.2,311,1567,35.1,64,0,Normal_Operation
5854,L,301.2,310.9,1416,53.3,66,0,Normal_Operation
5855,M,301.2,310.9,1424,45.2,68,0,Normal_Operation
5856,H,301.2,310.9,1598,35.9,71,0,Normal_Operation
5857,L,301.3,310.9,1760,23.9,76,0,Normal_Operation
5858,L,301.3,311,1348,44.5,78,0,Normal_Operation
5859,L,301.3,311,1542,33.6,80,0,Normal_Operation
5860,L,301.3,310.9,1566,33.1,82,0,Normal_Operation
5861,L,301.3,311,1554,47.7,84,0,Normal_Operation
5862,L,301.4,311,1470,40.6,86,0,Normal_Operation
5863,M,301.4,311.1,1758,25.4,88,0,Normal_Operation
5864,M,301.4,311,1486,36.5,91,0,Normal_Operation
5865,M,301.5,311.1,1402,40,94,0,Normal_Operation
5866,L,301.5,311.1,1459,45.1,97,0,Normal_Operation
5867,L,301.5,311,1494,45.3,99,0,Normal_Operation
5868,L,301.5,311.1,1731,27.9,101,0,Normal_Operation
5869,L,301.5,311.1,2076,18.7,103,0,Normal_Operation
5870,L,301.5,311.1,2055,16.8,105,0,Normal_Operation
5871,L,301.5,311.1,1469,49.5,107,0,Normal_Operation
5872,M,301.5,311,1504,42.6,109,0,Normal_Operation
5873,M,301.5,311.1,1396,43.5,112,0,Normal_Operation
5874,M,301.5,311.1,1660,33.8,115,0,Normal_Operation
5875,M,301.5,311,1577,39.7,118,0,Normal_Operation
5876,L,301.5,311.1,1426,52.1,121,0,Normal_Operation
5877,L,301.5,311.1,1458,41.4,123,0,Normal_Operation
5878,L,301.4,311,1533,45.8,125,0,Normal_Operation
5879,L,301.4,311,1701,28.4,127,0,Normal_Operation
5880,L,301.5,311.1,1434,49.6,129,0,Normal_Operation
5881,L,301.4,311.1,1952,22.7,131,0,Normal_Operation
5882,L,301.4,311.1,1469,36.9,133,0,Normal_Operation
5883,L,301.4,311.1,1800,26,135,0,Normal_Operation
5884,M,301.3,311.1,1438,43,137,0,Normal_Operation
5885,L,301.3,311.1,1647,28.2,140,0,Normal_Operation
5886,L,301.4,311.1,1494,41.9,142,0,Normal_Operation
5887,H,301.4,311.1,1445,41.4,144,0,Normal_Operation
5888,M,301.5,311.1,1507,38.6,149,0,Normal_Operation
5889,M,301.4,311,1234,55.8,152,0,Normal_Operation
5890,L,301.4,311,1634,32.6,155,0,Normal_Operation
5891,L,301.4,311,1334,53.3,157,0,Normal_Operation
5892,L,301.4,311.1,1472,44.5,159,0,Normal_Operation
5893,M,301.3,311,1410,52.7,161,0,Normal_Operation
5894,L,301.2,310.9,1597,37.9,164,0,Normal_Operation
5895,M,301.2,310.9,1460,46.7,166,0,Normal_Operation
5896,L,301.1,310.8,1274,55.7,169,0,Normal_Operation
5897,M,301,310.7,1517,40.2,171,0,Normal_Operation
5898,L,301,310.7,1300,57.2,174,0,Normal_Operation
5899,H,300.9,310.6,1686,27.7,176,0,Normal_Operation
5900,M,300.9,310.7,1485,41,181,0,Normal_Operation
5901,L,301,310.7,1464,45.8,184,0,Normal_Operation
5902,L,300.9,310.6,1598,35.4,186,0,Normal_Operation
5903,L,300.9,310.5,1894,21.9,188,0,Normal_Operation
5904,M,300.8,310.5,1330,59,190,0,Normal_Operation
5905,H,300.8,310.5,1582,31.1,193,0,Normal_Operation
5906,L,300.7,310.3,1533,35.6,198,0,Normal_Operation
5907,H,300.8,310.4,1419,46.4,200,0,Normal_Operation
5908,M,300.8,310.3,1526,36.3,205,0,Normal_Operation
5909,H,300.7,310.2,1364,65.3,208,1,Power_Supply_Issue
5910,M,300.8,310.3,1458,43.4,0,0,Normal_Operation
5911,M,300.8,310.4,1288,64,3,0,Normal_Operation
5912,M,300.7,310.3,1659,29.8,6,0,Normal_Operation
5913,H,300.7,310.2,1479,52.3,9,0,Normal_Operation
5914,L,300.7,310.3,1592,36,14,0,Normal_Operation
5915,M,300.6,310.2,1532,38.7,16,0,Normal_Operation
5916,L,300.6,310.2,1555,41.9,19,0,Normal_Operation
5917,L,300.6,310.2,1341,52.6,21,0,Normal_Operation
5918,L,300.6,310.1,1541,42,23,0,Normal_Operation
5919,L,300.6,310.3,1414,50.6,25,0,Normal_Operation
5920,L,300.5,310.2,1764,25.9,27,0,Normal_Operation
5921,L,300.5,310.3,1336,57.1,29,0,Normal_Operation
5922,L,300.5,310.3,1435,43.3,31,0,Normal_Operation
